session_date,year,entry_time,is_flat
2022-09-09,2022,2022-09-09 04:48:00+00:00,False
2022-09-09,2022,2022-09-09 07:27:00+00:00,False
2022-09-12,2022,2022-09-12 00:00:00+00:00,False
2022-09-12,2022,2022-09-12 08:42:00+00:00,False
2022-09-13,2022,2022-09-13 12:30:00+00:00,False
2022-09-13,2022,2022-09-13 12:38:00+00:00,False
2022-09-16,2022,2022-09-16 12:57:00+00:00,False
2022-09-20,2022,2022-09-19 23:51:00+00:00,False
2022-09-23,2022,2022-09-23 10:46:00+00:00,False
2022-09-28,2022,2022-09-28 02:12:00+00:00,False
2022-10-03,2022,2022-10-02 23:52:00+00:00,False
2022-10-04,2022,2022-10-04 00:17:00+00:00,False
2022-10-04,2022,2022-10-04 06:46:00+00:00,False
2022-10-07,2022,2022-10-07 12:51:00+00:00,False
2022-10-07,2022,2022-10-07 13:44:00+00:00,False
2022-10-11,2022,2022-10-11 13:56:00+00:00,False
2022-10-13,2022,2022-10-13 12:30:00+00:00,False
2022-10-14,2022,2022-10-14 02:31:00+00:00,False
2022-10-18,2022,2022-10-18 03:42:00+00:00,False
2022-10-18,2022,2022-10-18 04:18:00+00:00,False
2022-10-25,2022,2022-10-25 13:31:00+00:00,False
2022-10-25,2022,2022-10-25 13:54:00+00:00,False
2022-10-27,2022,2022-10-27 13:51:00+00:00,False
2022-11-03,2022,2022-11-03 10:18:00+00:00,False
2022-11-03,2022,2022-11-03 13:44:00+00:00,False
2022-11-10,2022,2022-11-10 13:30:00+00:00,False
2022-11-10,2022,2022-11-10 13:45:00+00:00,False
2022-11-11,2022,2022-11-11 05:48:00+00:00,False
2022-11-15,2022,2022-11-15 12:27:00+00:00,False
2022-11-17,2022,2022-11-17 13:08:00+00:00,False
2022-11-18,2022,2022-11-18 10:40:00+00:00,False
2022-11-22,2022,2022-11-22 08:32:00+00:00,False
2022-11-23,2022,2022-11-23 12:40:00+00:00,False
2022-11-23,2022,2022-11-23 14:54:00+00:00,False
2022-11-25,2022,2022-11-25 14:31:00+00:00,False
2022-11-28,2022,2022-11-28 10:02:00+00:00,False
2022-11-29,2022,2022-11-29 14:45:00+00:00,False
2022-12-02,2022,2022-12-02 13:31:00+00:00,False
2022-12-06,2022,2022-12-06 14:44:00+00:00,False
2022-12-07,2022,2022-12-07 11:44:00+00:00,False
2022-12-07,2022,2022-12-07 12:21:00+00:00,False
2022-12-09,2022,2022-12-09 13:30:00+00:00,False
2022-12-13,2022,2022-12-13 08:01:00+00:00,False
2022-12-13,2022,2022-12-13 13:26:00+00:00,False
2022-12-13,2022,2022-12-13 13:30:00+00:00,False
2022-12-16,2022,2022-12-16 08:14:00+00:00,False
2022-12-20,2022,2022-12-20 03:11:00+00:00,False
2023-01-06,2023,2023-01-06 09:35:00+00:00,False
2023-01-09,2023,2023-01-09 14:30:00+00:00,False
2023-01-12,2023,2023-01-12 13:18:00+00:00,False
2023-01-16,2023,2023-01-16 01:58:00+00:00,False
2023-01-18,2023,2023-01-18 13:30:00+00:00,False
2023-01-19,2023,2023-01-19 10:26:00+00:00,False
2023-01-23,2023,2023-01-23 14:51:00+00:00,False
2023-01-25,2023,2023-01-25 14:30:00+00:00,False
2023-01-26,2023,2023-01-26 14:32:00+00:00,False
2023-01-31,2023,2023-01-31 10:34:00+00:00,False
2023-02-06,2023,2023-02-06 09:53:00+00:00,False
2023-02-10,2023,2023-02-10 09:56:00+00:00,False
2023-02-14,2023,2023-02-14 13:29:00+00:00,False
2023-02-17,2023,2023-02-17 07:02:00+00:00,False
2023-02-17,2023,2023-02-17 08:36:00+00:00,False
2023-02-21,2023,2023-02-21 08:46:00+00:00,False
2023-02-24,2023,2023-02-24 13:39:00+00:00,False
2023-03-02,2023,2023-03-02 01:39:00+00:00,False
2023-03-06,2023,2023-03-06 02:37:00+00:00,False
2023-03-13,2023,2023-03-13 06:12:00+00:00,False
2023-03-14,2023,2023-03-14 13:16:00+00:00,False
2023-03-15,2023,2023-03-15 02:08:00+00:00,False
2023-03-16,2023,2023-03-16 00:29:00+00:00,False
2023-03-21,2023,2023-03-21 13:32:00+00:00,False
2023-03-28,2023,2023-03-28 13:33:00+00:00,False
2023-03-30,2023,2023-03-30 09:27:00+00:00,False
2023-03-30,2023,2023-03-30 12:11:00+00:00,False
2023-04-06,2023,2023-04-06 13:34:00+00:00,False
2023-04-11,2023,2023-04-11 09:02:00+00:00,False
2023-04-20,2023,2023-04-20 08:37:00+00:00,False
2023-04-21,2023,2023-04-21 10:50:00+00:00,False
2023-05-01,2023,2023-05-01 02:55:00+00:00,False
2023-05-01,2023,2023-05-01 06:42:00+00:00,False
2023-05-04,2023,2023-05-04 13:44:00+00:00,False
2023-05-10,2023,2023-05-10 13:32:00+00:00,False
2023-05-11,2023,2023-05-11 07:46:00+00:00,False
2023-05-24,2023,2023-05-24 07:03:00+00:00,False
2023-05-25,2023,2023-05-25 13:06:00+00:00,False
2023-05-26,2023,2023-05-26 11:26:00+00:00,False
2023-05-30,2023,2023-05-30 09:20:00+00:00,False
2023-06-02,2023,2023-06-02 09:14:00+00:00,False
2023-06-12,2023,2023-06-12 00:00:00+00:00,False
2023-06-20,2023,2023-06-20 05:20:00+00:00,False
2023-06-22,2023,2023-06-22 06:13:00+00:00,False
2023-06-30,2023,2023-06-30 12:38:00+00:00,False
2023-06-30,2023,2023-06-30 13:43:00+00:00,False
2023-07-03,2023,2023-07-03 08:11:00+00:00,False
2023-07-06,2023,2023-07-06 12:30:00+00:00,False
2023-07-12,2023,2023-07-12 12:30:00+00:00,False
2023-07-12,2023,2023-07-12 13:48:00+00:00,False
2023-07-13,2023,2023-07-13 04:13:00+00:00,False
2023-07-27,2023,2023-07-27 07:49:00+00:00,False
2023-07-27,2023,2023-07-27 13:45:00+00:00,False
2023-08-02,2023,2023-08-02 06:53:00+00:00,False
2023-08-02,2023,2023-08-02 08:02:00+00:00,False
2023-08-03,2023,2023-08-03 07:31:00+00:00,False
2023-08-11,2023,2023-08-11 12:31:00+00:00,False
2023-08-17,2023,2023-08-17 00:19:00+00:00,False
2023-08-21,2023,2023-08-21 08:24:00+00:00,False
2023-08-22,2023,2023-08-22 07:44:00+00:00,False
2023-08-31,2023,2023-08-31 12:16:00+00:00,False
2023-08-31,2023,2023-08-31 13:45:00+00:00,False
2023-09-01,2023,2023-09-01 12:32:00+00:00,False
2023-09-05,2023,2023-09-05 08:12:00+00:00,False
2023-09-07,2023,2023-09-07 12:14:00+00:00,False
2023-09-08,2023,2023-09-08 13:50:00+00:00,False
2023-09-11,2023,2023-09-11 00:00:00+00:00,False
2023-09-11,2023,2023-09-11 13:33:00+00:00,False
2023-09-13,2023,2023-09-13 12:30:00+00:00,False
2023-09-19,2023,2023-09-19 13:50:00+00:00,False
2023-09-21,2023,2023-09-21 00:07:00+00:00,False
2023-09-21,2023,2023-09-21 10:01:00+00:00,False
2023-09-25,2023,2023-09-25 08:44:00+00:00,False
2023-09-29,2023,2023-09-29 12:30:00+00:00,False
2023-09-29,2023,2023-09-29 13:48:00+00:00,False
2023-10-04,2023,2023-10-04 06:18:00+00:00,False
2023-10-12,2023,2023-10-12 00:06:00+00:00,False
2023-10-19,2023,2023-10-19 07:46:00+00:00,False
2023-10-20,2023,2023-10-20 06:21:00+00:00,False
2023-10-23,2023,2023-10-23 07:43:00+00:00,False
2023-10-23,2023,2023-10-23 09:05:00+00:00,False
2023-10-23,2023,2023-10-23 09:48:00+00:00,False
2023-10-26,2023,2023-10-25 23:21:00+00:00,False
2023-11-02,2023,2023-11-02 12:30:00+00:00,False
2023-11-03,2023,2023-11-03 13:31:00+00:00,False
2023-11-07,2023,2023-11-07 14:17:00+00:00,False
2023-11-14,2023,2023-11-14 13:30:00+00:00,False
2023-11-15,2023,2023-11-15 13:25:00+00:00,False
2023-11-20,2023,2023-11-20 14:58:00+00:00,False
2023-11-22,2023,2023-11-22 14:36:00+00:00,False
2023-11-27,2023,2023-11-27 02:04:00+00:00,False
2023-11-29,2023,2023-11-29 09:23:00+00:00,False
2023-11-30,2023,2023-11-30 14:42:00+00:00,False
2023-12-04,2023,2023-12-04 14:24:00+00:00,False
2023-12-06,2023,2023-12-06 14:00:00+00:00,False
2023-12-11,2023,2023-12-11 00:00:00+00:00,False
2023-12-12,2023,2023-12-12 00:21:00+00:00,False
2023-12-19,2023,2023-12-19 12:17:00+00:00,False
2023-12-28,2023,2023-12-28 01:09:00+00:00,False
2024-01-02,2024,2024-01-02 11:27:00+00:00,False
2024-01-02,2024,2024-01-02 14:56:00+00:00,False
2024-01-03,2024,2024-01-03 12:35:00+00:00,False
2024-01-04,2024,2024-01-04 13:21:00+00:00,False
2024-01-05,2024,2024-01-05 05:20:00+00:00,False
2024-01-11,2024,2024-01-11 01:07:00+00:00,False
2024-01-11,2024,2024-01-11 08:26:00+00:00,False
2024-01-16,2024,2024-01-16 08:03:00+00:00,False
2024-01-17,2024,2024-01-17 14:48:00+00:00,False
2024-01-18,2024,2024-01-18 12:37:00+00:00,False
2024-01-19,2024,2024-01-19 02:48:00+00:00,False
2024-01-19,2024,2024-01-19 08:59:00+00:00,False
2024-01-19,2024,2024-01-19 10:51:00+00:00,False
2024-01-24,2024,2024-01-24 06:52:00+00:00,False
2024-01-26,2024,2024-01-26 01:00:00+00:00,False
2024-01-31,2024,2024-01-31 09:15:00+00:00,False
2024-01-31,2024,2024-01-31 11:01:00+00:00,False
2024-02-09,2024,2024-02-09 08:02:00+00:00,False
2024-02-13,2024,2024-02-13 08:46:00+00:00,False
2024-02-13,2024,2024-02-13 13:30:00+00:00,False
2024-02-16,2024,2024-02-16 08:18:00+00:00,False
2024-02-20,2024,2024-02-20 02:00:00+00:00,False
2024-02-20,2024,2024-02-20 08:21:00+00:00,False
2024-02-20,2024,2024-02-20 14:40:00+00:00,False
2024-02-22,2024,2024-02-22 14:45:00+00:00,False
2024-02-23,2024,2024-02-23 14:20:00+00:00,False
2024-02-28,2024,2024-02-28 09:41:00+00:00,False
2024-02-29,2024,2024-02-29 08:10:00+00:00,False
2024-03-01,2024,2024-03-01 07:03:00+00:00,False
2024-03-05,2024,2024-03-05 06:31:00+00:00,False
2024-03-15,2024,2024-03-15 13:45:00+00:00,False
2024-03-18,2024,2024-03-18 13:46:00+00:00,False
2024-03-19,2024,2024-03-19 11:37:00+00:00,False
2024-03-20,2024,2024-03-20 11:29:00+00:00,False
2024-03-21,2024,2024-03-20 23:07:00+00:00,False
2024-03-22,2024,2024-03-22 12:17:00+00:00,False
2024-04-02,2024,2024-04-02 12:40:00+00:00,False
2024-04-02,2024,2024-04-02 13:33:00+00:00,False
2024-04-04,2024,2024-04-04 13:00:00+00:00,False
2024-04-10,2024,2024-04-10 12:36:00+00:00,False
2024-04-19,2024,2024-04-19 01:04:00+00:00,False
2024-04-23,2024,2024-04-23 13:56:00+00:00,False
2024-04-24,2024,2024-04-24 01:19:00+00:00,False
2024-04-29,2024,2024-04-29 12:54:00+00:00,False
2024-05-03,2024,2024-05-03 12:30:00+00:00,False
2024-05-03,2024,2024-05-03 13:45:00+00:00,False
2024-05-06,2024,2024-05-06 13:38:00+00:00,False
2024-05-10,2024,2024-05-10 13:35:00+00:00,False
2024-05-15,2024,2024-05-15 12:30:00+00:00,False
2024-05-23,2024,2024-05-23 02:59:00+00:00,False
2024-05-28,2024,2024-05-28 08:14:00+00:00,False
2024-05-29,2024,2024-05-29 13:27:00+00:00,False
2024-05-31,2024,2024-05-31 00:35:00+00:00,False
2024-06-05,2024,2024-06-05 11:40:00+00:00,False
2024-06-05,2024,2024-06-05 13:29:00+00:00,False
2024-06-12,2024,2024-06-11 23:00:00+00:00,False
2024-06-13,2024,2024-06-13 07:14:00+00:00,False
2024-06-17,2024,2024-06-17 00:00:00+00:00,False
2024-06-20,2024,2024-06-20 07:30:00+00:00,False
2024-06-26,2024,2024-06-26 07:24:00+00:00,False
2024-06-28,2024,2024-06-28 12:16:00+00:00,False
2024-07-05,2024,2024-07-05 06:19:00+00:00,False
2024-07-11,2024,2024-07-11 12:30:00+00:00,False
2024-07-17,2024,2024-07-17 07:06:00+00:00,False
2024-07-17,2024,2024-07-17 11:34:00+00:00,False
2024-07-17,2024,2024-07-17 13:29:00+00:00,False
2024-07-19,2024,2024-07-19 07:44:00+00:00,False
2024-07-24,2024,2024-07-24 04:20:00+00:00,False
2024-07-24,2024,2024-07-24 08:24:00+00:00,False
2024-07-24,2024,2024-07-24 13:34:00+00:00,False
2024-08-01,2024,2024-07-31 23:16:00+00:00,False
2024-08-02,2024,2024-08-02 02:22:00+00:00,False
2024-08-05,2024,2024-08-05 00:52:00+00:00,False
2024-08-06,2024,2024-08-06 00:48:00+00:00,False
2024-08-07,2024,2024-08-07 13:32:00+00:00,False
2024-08-13,2024,2024-08-13 07:06:00+00:00,False
2024-08-15,2024,2024-08-15 13:52:00+00:00,False
2024-08-16,2024,2024-08-16 02:19:00+00:00,False
2024-08-27,2024,2024-08-27 13:38:00+00:00,False
2024-09-03,2024,2024-09-03 13:31:00+00:00,False
2024-09-03,2024,2024-09-03 13:54:00+00:00,False
2024-09-06,2024,2024-09-06 07:14:00+00:00,False
2024-09-11,2024,2024-09-11 13:21:00+00:00,False
2024-09-12,2024,2024-09-12 04:34:00+00:00,False
2024-09-16,2024,2024-09-16 00:00:00+00:00,False
2024-09-17,2024,2024-09-17 11:52:00+00:00,False
2024-09-19,2024,2024-09-19 06:25:00+00:00,False
2024-09-19,2024,2024-09-19 13:12:00+00:00,False
2024-09-26,2024,2024-09-26 00:01:00+00:00,False
2024-09-26,2024,2024-09-26 04:53:00+00:00,False
2024-09-30,2024,2024-09-30 11:38:00+00:00,False
2024-10-04,2024,2024-10-04 12:52:00+00:00,False
2024-10-14,2024,2024-10-14 10:16:00+00:00,False
2024-10-14,2024,2024-10-14 13:01:00+00:00,False
2024-10-14,2024,2024-10-14 13:46:00+00:00,False
2024-10-25,2024,2024-10-25 13:43:00+00:00,False
2024-10-31,2024,2024-10-31 06:48:00+00:00,False
2024-10-31,2024,2024-10-31 13:47:00+00:00,False
2024-11-06,2024,2024-11-06 02:09:00+00:00,False
2024-11-06,2024,2024-11-06 06:37:00+00:00,False
2024-11-07,2024,2024-11-07 13:10:00+00:00,True
2024-11-15,2024,2024-11-15 01:07:00+00:00,True
2024-11-15,2024,2024-11-15 08:24:00+00:00,True
2024-11-20,2024,2024-11-20 08:22:00+00:00,True
2024-11-25,2024,2024-11-25 13:45:00+00:00,True
2024-11-25,2024,2024-11-25 14:16:00+00:00,True
2024-12-02,2024,2024-12-02 13:11:00+00:00,False
2024-12-02,2024,2024-12-02 14:32:00+00:00,False
2024-12-04,2024,2024-12-04 04:56:00+00:00,False
2024-12-04,2024,2024-12-04 10:50:00+00:00,False
2024-12-06,2024,2024-12-06 14:49:00+00:00,False
2024-12-09,2024,2024-12-09 07:36:00+00:00,False
2024-12-13,2024,2024-12-13 14:43:00+00:00,False
2024-12-20,2024,2024-12-20 00:16:00+00:00,False
2024-12-26,2024,2024-12-26 03:23:00+00:00,False
2024-12-27,2024,2024-12-27 14:39:00+00:00,False
2024-12-30,2024,2024-12-30 13:54:00+00:00,False
2025-01-06,2025,2025-01-06 08:47:00+00:00,False
2025-01-06,2025,2025-01-06 10:19:00+00:00,False
2025-01-10,2025,2025-01-10 13:35:00+00:00,False
2025-01-10,2025,2025-01-10 14:48:00+00:00,False
2025-01-13,2025,2025-01-13 08:42:00+00:00,False
2025-01-16,2025,2025-01-16 07:30:00+00:00,False
2025-01-17,2025,2025-01-17 14:12:00+00:00,False
2025-01-20,2025,2025-01-20 14:26:00+00:00,False
2025-01-21,2025,2025-01-21 00:53:00+00:00,False
2025-01-22,2025,2025-01-22 08:47:00+00:00,True
2025-01-22,2025,2025-01-22 14:31:00+00:00,True
2025-01-24,2025,2025-01-24 14:53:00+00:00,True
2025-01-27,2025,2025-01-27 06:37:00+00:00,True
2025-01-27,2025,2025-01-27 10:44:00+00:00,True
2025-01-30,2025,2025-01-30 14:49:00+00:00,True
2025-01-31,2025,2025-01-31 14:31:00+00:00,True
2025-02-12,2025,2025-02-12 13:36:00+00:00,True
2025-02-14,2025,2025-02-14 07:16:00+00:00,True
2025-02-17,2025,2025-02-17 01:36:00+00:00,True
2025-02-18,2025,2025-02-18 07:07:00+00:00,True
2025-02-20,2025,2025-02-20 14:53:00+00:00,True
2025-02-24,2025,2025-02-24 14:53:00+00:00,True
2025-02-25,2025,2025-02-25 07:53:00+00:00,True
2025-02-25,2025,2025-02-25 10:51:00+00:00,True
2025-02-25,2025,2025-02-25 14:52:00+00:00,True
2025-03-17,2025,2025-03-17 13:40:00+00:00,True
2025-03-24,2025,2025-03-24 08:09:00+00:00,True
2025-03-24,2025,2025-03-24 12:32:00+00:00,True
2025-03-25,2025,2025-03-25 12:31:00+00:00,True
2025-03-31,2025,2025-03-31 00:20:00+00:00,True
2025-03-31,2025,2025-03-31 11:32:00+00:00,True
2025-03-31,2025,2025-03-31 13:44:00+00:00,True
2025-04-16,2025,2025-04-16 00:13:00+00:00,True
2025-04-21,2025,2025-04-21 13:56:00+00:00,True
2025-04-23,2025,2025-04-23 08:40:00+00:00,True
2025-04-23,2025,2025-04-23 11:05:00+00:00,True
2025-04-30,2025,2025-04-30 13:39:00+00:00,True
2025-05-06,2025,2025-05-06 13:51:00+00:00,True
2025-05-08,2025,2025-05-08 04:41:00+00:00,True
2025-05-12,2025,2025-05-12 01:07:00+00:00,True
2025-05-19,2025,2025-05-19 03:41:00+00:00,True
2025-05-20,2025,2025-05-19 23:32:00+00:00,True
2025-05-22,2025,2025-05-22 12:16:00+00:00,True
2025-05-23,2025,2025-05-23 11:43:00+00:00,False
2025-05-23,2025,2025-05-23 11:49:00+00:00,False
2025-05-28,2025,2025-05-28 10:54:00+00:00,False
2025-05-28,2025,2025-05-28 13:39:00+00:00,False
2025-05-29,2025,2025-05-28 23:00:00+00:00,False
2025-05-30,2025,2025-05-30 12:11:00+00:00,False
2025-06-05,2025,2025-06-05 07:27:00+00:00,False
2025-06-11,2025,2025-06-11 12:30:00+00:00,False
2025-06-12,2025,2025-06-12 08:02:00+00:00,False
2025-06-13,2025,2025-06-13 00:05:00+00:00,False
2025-06-16,2025,2025-06-16 07:07:00+00:00,True
2025-06-16,2025,2025-06-16 13:32:00+00:00,True
2025-06-19,2025,2025-06-19 01:04:00+00:00,True
2025-06-19,2025,2025-06-19 13:05:00+00:00,True
2025-06-20,2025,2025-06-20 12:51:00+00:00,True
2025-06-24,2025,2025-06-23 23:18:00+00:00,False
2025-06-24,2025,2025-06-24 05:45:00+00:00,False
2025-06-24,2025,2025-06-24 07:07:00+00:00,True
2025-06-25,2025,2025-06-25 13:30:00+00:00,True
2025-06-27,2025,2025-06-27 06:11:00+00:00,True
2025-06-27,2025,2025-06-27 11:38:00+00:00,True
2025-07-03,2025,2025-07-03 13:30:00+00:00,True
2025-07-15,2025,2025-07-15 01:50:00+00:00,True
2025-07-15,2025,2025-07-15 10:31:00+00:00,True
2025-07-15,2025,2025-07-15 12:30:00+00:00,True
2025-07-16,2025,2025-07-16 07:07:00+00:00,True
2025-07-18,2025,2025-07-18 13:28:00+00:00,True
2025-07-21,2025,2025-07-21 13:39:00+00:00,True
2025-07-25,2025,2025-07-25 01:43:00+00:00,True
2025-07-28,2025,2025-07-28 05:53:00+00:00,True
2025-07-29,2025,2025-07-29 07:46:00+00:00,True
2025-07-29,2025,2025-07-29 13:31:00+00:00,False
2025-07-31,2025,2025-07-31 07:41:00+00:00,False
2025-08-01,2025,2025-08-01 07:36:00+00:00,False
2025-08-01,2025,2025-08-01 13:32:00+00:00,False
2025-08-05,2025,2025-08-05 12:14:00+00:00,False
2025-08-07,2025,2025-08-07 09:56:00+00:00,False
2025-08-13,2025,2025-08-12 23:49:00+00:00,False
2025-08-13,2025,2025-08-13 12:36:00+00:00,False
2025-08-15,2025,2025-08-15 13:49:00+00:00,False
2025-08-19,2025,2025-08-19 13:47:00+00:00,False
2025-08-20,2025,2025-08-20 13:45:00+00:00,False
2025-08-28,2025,2025-08-28 13:31:00+00:00,False
2025-09-02,2025,2025-09-02 07:42:00+00:00,False
2025-09-02,2025,2025-09-02 07:54:00+00:00,False
2025-09-02,2025,2025-09-02 10:28:00+00:00,False
2025-09-05,2025,2025-09-05 04:25:00+00:00,False
2025-09-05,2025,2025-09-05 12:35:00+00:00,False
2025-09-10,2025,2025-09-10 05:30:00+00:00,False
2025-09-10,2025,2025-09-10 06:22:00+00:00,True
2025-09-10,2025,2025-09-10 12:30:00+00:00,False
2025-09-15,2025,2025-09-15 00:00:00+00:00,False
2025-09-18,2025,2025-09-18 07:55:00+00:00,False
2025-09-18,2025,2025-09-18 12:26:00+00:00,True
2025-09-25,2025,2025-09-25 11:58:00+00:00,False
2025-09-29,2025,2025-09-29 09:28:00+00:00,False
2025-10-02,2025,2025-10-02 00:50:00+00:00,False
2025-10-02,2025,2025-10-02 11:12:00+00:00,False
2025-10-06,2025,2025-10-06 12:10:00+00:00,False
2025-10-09,2025,2025-10-08 23:17:00+00:00,False
2025-10-14,2025,2025-10-14 13:43:00+00:00,False
2025-10-17,2025,2025-10-17 05:43:00+00:00,False
2025-10-20,2025,2025-10-20 13:32:00+00:00,False
2025-10-21,2025,2025-10-21 02:30:00+00:00,False
2025-10-24,2025,2025-10-24 09:37:00+00:00,False
2025-10-27,2025,2025-10-27 03:20:00+00:00,False
2025-10-28,2025,2025-10-28 13:31:00+00:00,False
2025-10-29,2025,2025-10-29 08:03:00+00:00,False
2025-10-30,2025,2025-10-30 13:36:00+00:00,False
2025-11-04,2025,2025-11-04 05:40:00+00:00,False
2025-11-04,2025,2025-11-04 09:51:00+00:00,False
2025-11-05,2025,2025-11-05 01:01:00+00:00,False
2025-11-07,2025,2025-11-07 04:02:00+00:00,False
2025-11-10,2025,2025-11-10 03:02:00+00:00,False
2025-11-13,2025,2025-11-13 14:40:00+00:00,True
2025-11-14,2025,2025-11-14 12:39:00+00:00,True
2025-11-17,2025,2025-11-17 07:23:00+00:00,False
2025-11-18,2025,2025-11-18 14:52:00+00:00,False
2025-11-20,2025,2025-11-20 13:31:00+00:00,False
2025-11-20,2025,2025-11-20 14:56:00+00:00,False
2025-11-24,2025,2025-11-24 14:35:00+00:00,False
2025-11-26,2025,2025-11-26 14:30:00+00:00,False
2025-12-02,2025,2025-12-02 14:39:00+00:00,False
2025-12-11,2025,2025-12-11 03:07:00+00:00,False
2025-12-16,2025,2025-12-16 07:37:00+00:00,False
2025-12-22,2025,2025-12-22 09:40:00+00:00,False
2025-12-22,2025,2025-12-22 14:31:00+00:00,False
2025-12-26,2025,2025-12-26 00:13:00+00:00,False
2025-12-26,2025,2025-12-26 13:40:00+00:00,False
2025-12-31,2025,2025-12-31 01:00:00+00:00,False
2026-01-13,2026,2026-01-13 13:31:00+00:00,False
2026-01-14,2026,2026-01-14 14:59:00+00:00,False
2026-01-19,2026,2026-01-19 03:24:00+00:00,False
2026-01-19,2026,2026-01-19 07:10:00+00:00,False
2026-01-20,2026,2026-01-20 08:31:00+00:00,False
2026-01-27,2026,2026-01-27 02:57:00+00:00,False
2026-01-27,2026,2026-01-27 06:06:00+00:00,False
2026-01-28,2026,2026-01-28 00:35:00+00:00,False
2026-01-28,2026,2026-01-28 06:00:00+00:00,False
2026-01-29,2026,2026-01-29 14:42:00+00:00,False
2026-02-02,2026,2026-02-02 03:14:00+00:00,False
2026-02-09,2026,2026-02-09 00:02:00+00:00,False
2026-02-13,2026,2026-02-13 11:30:00+00:00,False
2026-02-25,2026,2026-02-25 13:55:00+00:00,False
2026-02-25,2026,2026-02-25 14:47:00+00:00,False
2026-02-27,2026,2026-02-27 13:30:00+00:00,False
2026-03-02,2026,2026-03-02 06:48:00+00:00,False
2026-03-03,2026,2026-03-03 09:46:00+00:00,False
2026-03-05,2026,2026-03-05 00:15:00+00:00,False
2026-03-09,2026,2026-03-09 00:23:00+00:00,False
2026-03-10,2026,2026-03-10 08:08:00+00:00,False
2026-03-12,2026,2026-03-12 13:55:00+00:00,False
2026-03-17,2026,2026-03-17 13:46:00+00:00,False
2026-03-18,2026,2026-03-18 05:27:00+00:00,False
2026-03-19,2026,2026-03-19 07:57:00+00:00,False
2026-03-26,2026,2026-03-26 12:35:00+00:00,False
2026-03-31,2026,2026-03-31 00:17:00+00:00,False
2026-04-01,2026,2026-03-31 23:58:00+00:00,False
2026-04-02,2026,2026-04-02 11:28:00+00:00,False
2026-04-06,2026,2026-04-06 02:19:00+00:00,False
2026-04-08,2026,2026-04-07 23:04:00+00:00,False
2026-04-10,2026,2026-04-10 00:59:00+00:00,False
2026-04-14,2026,2026-04-13 23:07:00+00:00,False
2026-04-15,2026,2026-04-14 23:34:00+00:00,False
2026-04-17,2026,2026-04-17 13:07:00+00:00,False
2026-04-24,2026,2026-04-24 11:07:00+00:00,False
2026-04-27,2026,2026-04-27 02:00:00+00:00,False
2026-04-28,2026,2026-04-28 12:23:00+00:00,False
2026-04-30,2026,2026-04-29 23:48:00+00:00,False
2026-05-01,2026,2026-05-01 13:33:00+00:00,False
2026-05-11,2026,2026-05-11 13:32:00+00:00,False
2026-05-14,2026,2026-05-13 23:05:00+00:00,False
2026-05-14,2026,2026-05-14 00:17:00+00:00,False
2026-05-18,2026,2026-05-17 23:40:00+00:00,False
2026-05-19,2026,2026-05-19 13:20:00+00:00,False
2026-05-21,2026,2026-05-21 04:59:00+00:00,False
2026-05-22,2026,2026-05-22 08:18:00+00:00,False
2026-05-25,2026,2026-05-25 03:00:00+00:00,False
2026-05-27,2026,2026-05-27 11:00:00+00:00,False
2026-05-27,2026,2026-05-27 12:22:00+00:00,False
2026-05-29,2026,2026-05-29 13:57:00+00:00,False
2026-06-04,2026,2026-06-04 11:36:00+00:00,False
2026-06-05,2026,2026-06-05 01:13:00+00:00,False
2026-06-05,2026,2026-06-05 13:30:00+00:00,False
2026-06-05,2026,2026-06-05 13:57:00+00:00,False
